event_id,division_guess,mirror_places_detected,mirror_max_place_detected
949991621,INTERMEDIATE SINGLES FREESTYLE,3,3
949991621,OPEN FREESTYLE SHRED,5,4
949991621,OPEN SINGLES FREESTYLE,4,4
952906680,only though) upon request by enough players,24,9
953918475,3 Craig Bennetts-przes,1,4
953918475,Amateur Freestyle,4,4
953918475,Amateur Golf,2,2
953918475,Intermediat Dbl Net,2,2
953918475,Intermediate Net,5,5
953918475,Novice Net,2,2
953918475,Pro Doubles Net,4,4
953918475,Pro Golf,4,4
953918475,Pro Single Freestyle,5,5
953918475,Pro Singles Net,7,5
953918475,Team Freestyle,3,3
955642039,NET GAME,2,5
955745735,Novice Footbag Golf,1,1
955831740,Freestyle,16,8
955831740,Intermediate Doubles Net,8,4
955831740,Intermediate Singles Net,8,4
955831740,Pro Doubles Net,6,3
955831740,Pro Singles Net,8,4
957240514,Golf,1,1
957240514,Intermediate Doubles Net,3,3
957240514,Intermediate Singles Net,4,3
957240514,Mixed Doubles Net,3,3
957240514,Open Doubles Net,3,3
957240514,Open Singles Net,3,3
957240514,Women's Doubles Net,2,2
957240514,Women's Singles Net,2,2
957778745,1. Christian Dubuis/Dan Schlpfer (Planet Footbag Zrich,2,3
957778745,Freestyle (18 Competitors,9,9
959353403,Advanced Consecutives: (standard 5-min timed consec rules,4,4
959353403,Advanced Freestyle,4,4
959353403,Beginners Consecutives: (best consecutive string of kicks in 5-min time limit,7,4
959353403,Beginners Freestyle,4,4
959353403,NET GAME,1,2000
959353403,Several local and out of state shredders commenced in Pocatello for,1,4
959353403,_NO_DIVISION_DETECTED,1,2000
960668842,Novice Footbag Golf,1,1
961029998,NET GAME,1,2000
961053916,INTERMEDIATE DOUBLES NET (top 2,2,2
961053916,INTERMEDIATE FREESTYLE (top 6,6,6
961053916,INTERMEDIATE SINGLES NET (top 3,3,3
961053916,PRO DOUBLES NET (top 2,2,2
961053916,PRO FREESTYLE (top 7,7,7
961053916,PRO SINGLES NET (top 3,3,3
967123362,Danish Open Footbag Golf,2,2000
967817818,"freestyle, golf",1,2000
970692286,45 Second Shred Contest,4,4
970692286,5-Minute Timed Consecutives,5,5
972252078,Intermediate Doubles Net (Top 4 teams of 21 competitors,4,4
972252078,Intermediate Freestyle (Top 12 from 31 competitors,12,12
972252078,Intermediate Singles Net (Top 4 of 28 competitors,4,4
972252078,Open Doubles Net (Top 4 teams of 22 competitors,4,4
972252078,Open Freestyle (Top 8 of 16 competitors,8,8
972252078,Open Singles Net (Top 4 of 20 competitors,4,4
972427576,Intermediate Singles Net,5,5
972427576,Intermediate doubles net,1,1
972427576,Open Doubles Net,8,7
972427576,Open singles Net,9,9
972427576,Routines Intermediate freestyle,7,9
972427576,Routines Open freestyle,5,5
972427576,Shred Contest,9,9
972535283,Revolution Shred Foobags,1,2000
974683678,Intermediate Shred (Raw ADDs only,13,12
974683678,Open Freestyle (not all the results are in yet,8,9
974849766,COST: The fee for our shred spot is $15 per person. Beginners and,8,2779
977260894,Doubles Net,4,4
977260894,Singles Net,4,4
978967004,Intermediate Freestyle,3,3
978967004,Intermediate Singles Net,5,6
978967004,Open 35 sec. Shred,8,5
978967004,Open Doubles Net,9,9
978967004,Open Freestyle,4,4
978967004,Open Singles Net,13,13
979089216,45 second shred,15,4
979089216,Eugene is a very mello laid back town. A great place to shred it up,2,3
979334083,2-6pm open/women's doubles net & mixed doubles net *finals,1,5
979334083,7. Jeff Goode / Beau Barnett,8,15
979334083,Intermediate Doubles Net,3,3
979334083,Intermediate Singles Freestyle,7,7
979334083,Intermediate Singles Net,6,6
979334083,Open Doubles Net,6,6
979334083,Open Freestyle Shred Contest,18,18
979334083,Open Golf,4,4
979334083,Open Mixed Doubles Net,8,8
979334083,Open Singles Freestyle,12,11
979334083,Open Singles Net,20,20
979334083,Women's Doubles Net,4,4
979334083,Women's Singles Freestyle,5,5
979334083,Women's Singles Net,7,7
980502839,European Doubles Freestyle,3,3
980502839,European Doubles Net,3,3
980502839,European Freestyle,6,3
980502839,European Singles Net,3,3
980502839,Intermediate Doubles Net,6,3
980502839,Intermediate Freestyle,8,8
980502839,Intermediate Singles Net,3,3
980502839,Open Doubles Freestyle,4,4
980502839,Open Doubles Net,3,3
980502839,Open Singles Freestyle,8,8
980502839,Open Singles Net,3,3
980969461,Intermediate Golf,3,3
980969461,Intermediate Singles Freestyle,21,21
980969461,Intermediate Singles Net,14,14
980969461,Open 5-Minute Timed Consecutives,5,5
980969461,Open Doubles Distance One-Pass,6,6
980969461,Open Doubles Freestyle,6,6
980969461,Open Doubles Net,26,26
980969461,Open Doubles Routines,9,6
980969461,Open Mixed Doubles Freestyle,5,5
980969461,Open Mixed Doubles Net,3,11
980969461,Open Mixed Doubles Routines,5,5
980969461,Open Shred:30,3,3
980969461,Open Singles Freestyle,29,26
980969461,Open Singles Net,26,32
980969461,Results for WORLD FOOTBAG CHAMPIONSHIPS (2001) Open Singles Net,33,26
980969461,Women's Shred:30,3,3
981129410,Intermediate Doubles Net Results ( one pool with novice teams,3,3
981129410,Intermediate Freestyle Results,5,5
981129410,Intermediate Golf,1,1
981129410,Intermediate Singles Net Results,5,5
981129410,Novice Doubles Net Results,3,3
981129410,Novice Freestyle,9,9
981129410,Novice Golf Results,2,2
981129410,Novice Singles Net Results,4,4
981129410,Open Doubles Net Results,7,7
981129410,Open Freestyle Results,4,4
981129410,Open Golf Results,4,4
981129410,Open Singles Net Results,10,10
981129410,on the right ) onto Campus Drive. At the traffic Circle with the flowerey 'M,2,9106
981560223,2. Christian Dubuis (Planet Footbag Zrich,1,3
981560223,3. Paolo Marchianni (Planet Footbag Zrich,1,5
981560223,5. Paolo Marchianni (Planet Footbag Zrich,1,6
981560223,"6. Jose Capacoel (Planet Footbag Zrich, CH",3,9
981560223,7. Marco Dbeli (Planet Footbag Zrich,16,9
981560223,"C. Dubuis/Dbeli (Planet Footbag Zrich, CH",1,5
981560223,II) Mens Open Freestyle (38 competitors,62,9
981560223,Intermediate Doubles Net (20 Teams,2,2
981560223,"Marco Dbeli (Planet Footbag Zrich, CH",1,25
981560223,Mens Open Freestyle (38 competitors,4,4
981560223,Open Doubles Net (6 Teams,11,6
981560223,"Schlpfer/Rutz (Planet Footbag Zrich, CH",1,9
984694623,12h00-whenever : Shred at the Tam-Tam Jam,1,455
984694623,Intermediate freestyle - Routines,8,8
984694623,Open freestyle - Routines,12,10
984694623,We tried really hard to find a restaurant that had some freestyle move in,1,100
984694623,"footbag-freestyle jamais organis au Canada, mis part les",3,455
984874006,"fairy sets like this, and their freestyle showed some nice flow. Rob",1,6
988325277,Intermediate Freestyle,9,9
988434364,"All events - net, freestyle, golf, consecs and 4 square",1,2001
988434364,Intermediate Freestyle,5,4
988434364,Intermediate Timed Consecs,2,2
988434364,Intrmediate Singles Net,4,4
988434364,Mixed Doubles Net,5,5
988434364,NET GAME,1,2001
988434364,Novice Singles Net,3,3
988434364,Open Doubles Net,5,5
988434364,Open Freestyle,5,5
988434364,Open Golf,8,7
988434364,Open Singles Net,10,9
988434364,Open Timed Consecs,4,4
988434364,Women's Doubles Net,2,2
988434364,Women's Singles Net,3,3
988434364,_NO_DIVISION_DETECTED,1,2001
989875090,Intermediate shred: Adds / Contacts X Uniques + adds = total,3,3
989875090,Novice Circle Shred contest,2,2
989875090,Open shred: Adds / Contacts X Uniques + adds = total,6,3
990512631,DOUBLES NET,8,8
990512631,FREESTYLE,8,8
990512631,SINGLES NET,8,8
990905420,INTERMEDIATE DOUBLES,20,15
990905420,MIXED DOUBLES,4,4
990905420,OPEN DOUBLES,12,12
990905420,OPEN GOLF par = 62 (2 rounds of 31,5,5
990905420,WOMENS GOLF,4,4
991285803,Open doubles,14,14
991285803,"Singles and Doubles Net, Open and Intermediate",26,19
991757909,AMATEUR FREESTYLE,6,6
991757909,AMATEUR GOLF,4,4
991757909,BEST BAG GOLF,1,2001
991757909,INTERMEDIATE DBL NET,3,3
991757909,INTERMEDIATE NET,4,4
991757909,NOVICE DBL NET,3,3
991757909,NOVICE NET,4,4
991757909,PRO DOUBLES NET,4,4
991757909,PRO GOLF,4,4
991757909,PRO SINGLE NET,5,5
991757909,PRO SINGLES FREESTYLE,5,5
991757909,TEAM FREESTYLE,3,3
992517335,Shred:30 (adds + [uniques * add ratio,22,12
992540284,"Footbag net singles and doubles, novice (if",17,13
995582870,"Draw Partners Net, Freestyle Jam, Day/Night Golf",2,7
996293200,5 minute timed kicking (singles and doubles,10,10
996293200,Open Sick 3-Trick,1,1
997801139,"Volley Sock, Freestyle Footbag, Circle Footbag",1,3
998492372,"at October 6th, 2001. There will be Freestyle, a few cirlce games, and",5,5
999985344,1. Footbag freestyle Estonia,12,13
999985344,Footbag freestyle overall,9,9
999985344,Footbag net Estonia,3,3
999985344,Footbag net overall,9,9
